"female" "age" "coupon" "churn" "followtime"
"4737" 0 44 0 0 92
"4738" 0 43 1 1 287
"4739" 0 52 0 0 114
"4740" 0 75 1 0 63
"4741" 0 73 0 0 62
"4742" 0 79 0 0 170
"4743" 0 48 0 0 235
"4744" 1 24 1 0 115
"4745" 0 62 0 0 27
"4746" 0 55 0 1 90
"4747" 0 23 0 0 331
"4748" 0 41 1 0 113
"4749" 1 26 0 1 60
"4750" 0 33 0 0 308
"4751" 0 27 0 0 244
"4752" 0 20 0 0 169
"4753" 0 13 0 0 45
"4754" 1 64 0 0 181
"4755" 0 84 0 0 145
"4756" 1 59 0 0 74
"4757" 1 51 0 1 4
"4758" 0 65 0 0 295
"4759" 0 43 0 0 16
"4760" 0 59 0 1 195
"4761" 0 64 1 0 216
"4762" 0 15 0 0 25
"4763" 0 17 1 0 290
"4764" 0 36 0 0 76
"4765" 0 82 0 1 28
"4766" 0 39 1 1 123
"4767" 0 59 0 1 73
"4768" 0 80 0 0 121
"4769" 0 59 0 0 188
"4770" 0 24 0 0 215
"4771" 0 66 1 0 185
"4772" 0 55 0 0 187
"4773" 0 85 0 0 68
"4774" 0 75 0 0 100
"4775" 0 68 0 0 163
"4776" 0 41 0 0 89
"4777" 1 73 1 0 231
"4778" 0 66 1 0 132
"4779" 0 57 0 0 37
"4780" 0 43 1 0 16
"4781" 0 28 0 0 154
"4782" 0 62 1 0 269
"4783" 0 78 0 1 83
"4784" 0 13 0 0 335
"4785" 0 35 1 0 344
"4786" 0 45 0 0 165
"4787" 0 31 0 0 218
"4788" 1 64 0 0 172
"4789" 0 63 0 0 263
"4790" 0 53 0 0 59
"4791" 0 32 0 0 220
"4792" 0 65 0 0 111
"4793" 0 54 0 0 292
"4794" 0 85 0 0 133
"4795" 0 54 0 0 278
"4796" 0 41 0 0 133
"4797" 1 48 0 0 221
"4798" 0 43 0 0 218
"4799" 0 44 0 0 84
"4800" 0 14 0 0 345
"4801" 0 15 0 0 149
"4802" 0 41 0 0 18
"4803" 1 17 0 0 132
"4804" 0 66 0 0 245
"4805" 0 41 1 0 256
"4806" 0 19 0 0 343
"4807" 0 20 0 0 94
"4808" 0 24 0 0 175
"4809" 0 29 0 0 212
"4810" 0 46 0 0 263
"4811" 0 69 0 0 166
"4812" 0 24 0 0 166
"4813" 1 59 0 0 69
"4814" 0 56 0 0 46
"4815" 0 46 0 0 91
"4816" 0 39 0 0 328
"4817" 1 50 0 1 339
"4818" 0 32 0 0 180
"4819" 0 63 0 0 138
"4820" 0 35 0 0 269
"4821" 0 43 0 0 324
"4822" 0 78 1 1 5
"4823" 0 31 0 0 211
"4824" 0 14 0 0 147
"4825" 0 67 0 1 93
"4826" 0 78 0 0 347
"4827" 1 38 0 1 148
"4828" 0 61 0 0 72
"4829" 0 35 0 0 174
"4830" 1 17 0 1 116
"4831" 0 28 0 0 19
"4832" 0 49 0 0 311
"4833" 0 82 0 0 336
"4834" 1 75 0 0 172
"4835" 0 77 0 0 41
"4836" 1 78 0 0 171
"4837" 0 60 0 0 164
"4838" 0 71 0 0 239
"4839" 0 52 1 0 216
"4840" 0 71 1 0 333
"4841" 0 51 0 0 153
"4842" 0 43 0 0 7
"4843" 1 78 0 0 47
"4844" 0 55 0 0 291
"4845" 0 51 0 0 282
"4846" 0 30 0 0 220
"4847" 0 19 0 0 343
"4849" 0 74 0 0 302
"4850" 0 27 0 0 10
"4851" 1 72 0 0 169
"4852" 0 50 0 1 232
"4853" 1 62 0 0 39
"4854" 1 40 0 0 121
"4855" 0 72 0 0 99
"4856" 0 70 1 1 2
"4857" 0 37 0 0 55
"4858" 0 67 0 0 240
"4859" 1 70 0 0 161
"4860" 0 38 0 0 354
"4861" 0 67 0 0 81
"4862" 0 15 0 0 132
"4863" 0 71 0 0 75
"4864" 0 53 0 0 52
"4865" 0 57 0 0 124
"4866" 0 63 0 0 279
"4867" 0 85 0 0 183
"4868" 0 82 0 0 222
"4869" 1 67 0 0 104
"4870" 0 17 1 1 343
"4871" 0 66 0 0 280
"4872" 0 47 0 0 223
"4873" 0 39 0 0 89
"4874" 0 22 0 0 228
"4875" 0 41 0 0 83
"4876" 1 80 0 0 160
"4877" 0 61 0 0 258
"4878" 0 37 0 1 10
"4879" 1 65 1 0 185
"4880" 0 18 1 0 362
"4881" 0 61 0 0 105
"4882" 0 60 0 0 138
"4883" 0 43 0 0 33
"4884" 1 53 0 0 362
"4885" 1 16 1 0 66
"4886" 0 83 0 0 250
"4887" 0 30 0 0 1
"4888" 0 25 0 0 86
"4889" 0 51 1 0 8
"4890" 0 41 0 0 254
"4891" 1 43 1 0 182
"4892" 0 15 0 0 109
"4893" 0 66 0 0 236
"4894" 0 28 0 0 178
"4895" 1 64 0 0 166
"4896" 0 81 0 0 291
"4897" 0 45 0 0 19
"4898" 0 68 1 1 87
"4899" 0 23 0 0 64
"4900" 0 54 0 0 315
"4901" 1 71 0 0 27
"4902" 0 18 1 0 318
"4903" 1 69 0 0 47
"4904" 1 76 1 0 41
"4905" 1 77 1 1 46
"4906" 0 55 1 1 17
"4907" 0 14 1 0 169
"4908" 0 77 0 0 292
"4909" 0 28 0 1 4
"4910" 0 60 0 0 71
"4911" 1 18 0 0 247
"4912" 0 79 0 0 147
"4913" 0 52 0 0 148
"4914" 0 57 1 0 194
"4915" 1 81 0 0 24
"4916" 0 85 0 0 211
"4917" 0 29 0 0 135
"4918" 0 25 0 0 262
"4919" 0 63 0 0 257
"4920" 0 37 0 0 62
"4921" 0 45 0 0 95
"4922" 0 61 0 0 11
"4923" 0 48 0 0 69
"4924" 1 47 0 0 156
"4925" 0 39 1 0 333
"4926" 1 51 0 0 330
"4927" 0 71 0 0 191
"4928" 0 58 0 0 20
"4929" 1 18 0 0 279
"4930" 0 31 0 0 313
"4931" 0 30 0 1 4
"4932" 1 64 0 0 329
"4933" 0 43 0 1 171
"4934" 0 44 0 0 82
"4935" 1 30 0 0 210
"4936" 1 38 1 0 206
"4937" 1 37 1 0 136
"4938" 0 30 0 0 239
"4939" 1 32 0 0 298
"4940" 1 42 1 1 128
"4941" 0 22 0 0 162
"4942" 0 66 0 0 148
"4943" 0 66 0 0 188
"4944" 0 80 0 0 214
"4945" 0 77 0 0 331
"4946" 0 72 0 0 135
"4947" 0 39 0 0 301
"4948" 1 57 0 0 209
"4949" 0 16 0 0 144
"4950" 1 22 1 0 19
"4951" 0 40 1 0 31
"4952" 0 60 0 0 241
"4953" 0 24 0 0 351
"4954" 0 47 1 0 38
"4955" 0 45 0 0 172
"4956" 0 28 0 1 241
"4957" 0 30 1 0 154
"4958" 0 30 0 0 358
"4959" 0 72 1 0 221
"4960" 0 66 1 0 244
"4961" 0 77 0 0 183
"4962" 0 42 0 0 340
"4963" 1 25 0 0 363
"4964" 0 62 0 1 21
"4965" 0 74 0 0 324
"4966" 1 15 0 0 146
"4967" 0 19 0 0 324
"4968" 0 55 0 0 88
"4969" 0 35 0 0 280
"4970" 0 26 0 0 206
"4971" 0 80 0 0 188
"4972" 1 83 1 0 89
"4973" 0 74 0 0 209
"4974" 0 59 0 1 331
"4975" 1 42 0 0 85
"4976" 0 50 1 0 124
"4977" 0 75 0 0 67
"4978" 0 37 0 0 119
"4979" 1 30 0 0 348
"4980" 0 73 0 0 87
"4981" 0 17 0 0 264
"4982" 1 43 0 0 137
"4983" 0 37 0 0 72
"4984" 0 56 0 0 196
"4985" 0 59 0 0 325
"4986" 0 50 0 0 111
"4987" 0 62 0 1 9
"4988" 0 37 0 0 185
"4989" 1 42 0 0 138
"4990" 0 46 0 0 197
"4991" 0 48 0 0 177
"4992" 0 47 0 0 207
"4993" 0 27 0 0 133
"4994" 1 85 0 0 4
"4995" 0 41 0 0 125
"4996" 0 29 0 0 51
"4997" 0 16 0 0 221
"4998" 0 28 1 0 143
"4999" 0 60 0 0 315
"5000" 0 61 0 0 351
"5001" 0 62 0 0 306
"5002" 0 66 0 0 357
"5003" 0 79 0 1 305
"5004" 0 37 0 0 60
"5005" 0 35 0 0 1
"5006" 0 53 0 0 157
"5007" 0 20 0 0 261
"5008" 0 63 0 0 171
"5009" 0 44 0 1 212
"5010" 0 59 0 0 290
"5011" 0 32 1 1 44
"5012" 0 82 0 1 21
"5013" 1 49 1 1 2
"5014" 0 53 0 1 124
"5015" 0 17 0 0 15
"5016" 1 22 1 0 64
"5017" 1 62 1 0 214
"5018" 0 61 0 0 140
"5019" 0 44 0 0 71
"5020" 1 63 0 0 184
"5021" 0 48 1 1 296
"5022" 0 38 0 0 118
"5023" 0 14 0 0 355
"5024" 1 84 0 0 342
"5025" 0 18 0 0 47
"5026" 0 37 0 0 304
"5027" 0 33 0 0 347
"5028" 0 54 1 0 211
"5029" 0 21 0 0 66
"5030" 0 36 0 0 227
"5031" 0 18 0 1 309
"5032" 0 18 0 0 220
"5033" 1 35 0 0 317
"5034" 0 20 1 1 12
"5035" 0 20 0 0 173
"5036" 0 30 0 0 168
"5037" 0 69 0 0 280
"5038" 0 15 0 0 202
"5039" 1 15 0 0 48
"5040" 0 37 0 0 131
"5041" 0 47 0 0 201
"5042" 0 39 1 0 363
"5043" 0 85 0 0 263
"5044" 0 23 0 0 324
"5045" 0 48 0 0 266
"5046" 0 23 0 0 287
"5047" 0 31 0 0 30
"5048" 0 70 0 0 53
"5049" 0 72 1 0 273
"5050" 1 73 0 0 159
"5051" 0 85 1 1 21
"5052" 0 27 0 0 97
"5053" 0 27 1 0 132
"5054" 0 17 1 0 168
"5055" 0 29 0 0 121
"5056" 1 74 0 0 64
"5057" 0 82 0 1 58
"5058" 0 45 0 0 231
"5059" 0 24 0 0 360
"5060" 0 13 0 0 195
"5061" 0 65 1 0 130
"5062" 0 76 0 0 113
"5063" 0 36 0 0 52
"5064" 1 58 0 0 7
"5065" 0 57 0 0 190
"5066" 0 67 0 0 184
"5067" 0 66 0 0 17
"5068" 0 85 1 0 277
"5069" 0 16 1 0 192
"5070" 1 23 1 0 66
"5071" 1 55 0 0 281
"5072" 0 73 1 0 120
"5073" 1 24 0 0 237
"5074" 1 58 1 0 294
"5075" 0 28 1 0 137
"5076" 0 85 0 0 62
"5077" 1 81 0 0 254
"5078" 0 27 1 0 310
"5079" 0 62 0 0 45
"5080" 0 61 0 0 331
"5081" 0 23 0 0 276
"5082" 0 41 1 0 87
"5083" 0 59 0 0 83
"5084" 0 58 0 0 93
"5085" 0 74 0 1 221
"5086" 1 52 0 0 168
"5087" 0 33 0 0 196
"5088" 0 16 0 1 11
"5089" 0 42 0 0 114
"5090" 0 74 0 1 146
"5091" 0 50 0 0 311
"5092" 1 84 1 0 293
"5093" 0 81 1 0 153
"5094" 1 49 1 0 338
"5095" 0 73 0 0 63
"5096" 0 39 1 0 36
"5097" 0 79 0 0 169
"5098" 0 17 1 1 17
"5099" 0 24 1 1 295
"5100" 1 46 0 0 255
"5101" 0 26 0 0 42
"5102" 0 82 1 0 139
"5103" 0 50 0 0 71
"5104" 0 66 0 1 15
"5105" 0 71 0 1 46
"5106" 0 27 0 0 169
"5107" 0 17 1 1 123
"5108" 0 73 0 0 13
"5109" 1 77 0 0 5
"5110" 0 49 0 0 180
"5111" 1 45 1 1 9
"5112" 0 68 0 1 67
"5113" 0 39 0 0 351
"5114" 0 50 1 0 65
"5115" 1 14 0 0 75
"5116" 0 52 0 0 140
"5117" 0 39 0 0 114
"5118" 0 49 0 0 231
"5119" 0 30 0 0 34
"5120" 0 15 0 0 166
"5121" 1 48 0 1 59
"5122" 0 70 0 1 17
"5123" 0 70 0 0 240
"5124" 0 22 0 0 75
